Project,Package,Class,MethodSignature,OuterClass,AccessModifier,IsStatic,IsFinal,ATFD,CA,CAM,CBO,CBOMZ,CE,CYCLO,DAM,DIT,LCOM,LD,LOC_C,LOC_M,MFA,MOA,MRD,NOAIT_C,NOAM,NOASIT_C,NOAU,NOBU,NOC,NOCT,NODT_C,NODV_C,NOECU_C,NOEET,NOET,NOFS_C,NOIS_C,NOL_C,NOL_M,NOM,NOMM,NOMR_C,NOMR_M,NONT,NOPA,NOPT,NOPV,NORT,NPM,Nono_C,RFC,ALU,WMC,WMCNAMM,WOC
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web,org.opengrok.web,FileEntry,FileEntry(),DirectoryListingTest,,false,false,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web,org.opengrok.web,DirectoryListingTest,getLastModified(Node),,private,false,false,,,,,,,2,,,,,,7,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web,org.opengrok.web,FileEntry,"FileEntry(String, String, long, List)",DirectoryListingTest,,false,false,,,,,,,1,,,,,,4,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web,org.opengrok.web,DirectoryListingTest,removeDirectory(File),,private,false,false,,,,,,,4,,,,,,11,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web,org.opengrok.web,FileEntry,"FileEntry(String, String, long, int)",DirectoryListingTest,,false,false,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web,org.opengrok.web,DirectoryListingTest,getFilename(Node),,private,false,false,,,,,,,2,,,,,,15,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web,org.opengrok.web,DirectoryListingTest,setUp(),,public,false,false,,,,,,,2,,,,,,14,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web,org.opengrok.web,DirectoryListingTest,getHref(Node),,private,false,false,,,,,,,1,,,,,,9,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web,org.opengrok.web,DirectoryListingTest,validateEntry(Element),,private,false,false,,,,,,,4,,,,,,20,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web,org.opengrok.web,FileEntry,create(),DirectoryListingTest,private,false,false,,,,,,,5,,,,,,23,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web,org.opengrok.web,DirectoryListingTest,getSize(Node),,private,false,false,,,,,,,3,,,,,,13,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web,org.opengrok.web,DirectoryListingTest,,,public,false,false,,,,,,,,,,,0,208,,,,0,22,0,0,1,1,,1,0,41,0,0,0,2,12,0,,11,0,0,,0,0,0,5,0,4,13,,false,30,30,1
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web,org.opengrok.web,FileEntry,"FileEntry(String, String, long, int, List)",DirectoryListingTest,private,false,false,,,,,,,1,,,,,,8,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web,org.opengrok.web,FileEntry,compareTo(FileEntry),DirectoryListingTest,public,false,false,,,,,,,3,,,,,,9,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web,org.opengrok.web,DirectoryListingTest,directoryListing(),,public,false,false,,,,,,,2,,,,,,19,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web,org.opengrok.web,DirectoryListingTest,tearDown(),,public,false,false,,,,,,,2,,,,,,6,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SuggesterControllerTest,testAllowComplexQueries(),,public,false,false,,,,,,,1,,,,,,5,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SuggesterControllerTest,testInitPopularTermsFromRawData(),,public,false,false,,,,,,,1,,,,,,17,,,,,,,,,,,,,,,,,,,1,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SuggesterControllerTest,testMinChars(),,public,false,false,,,,,,,1,,,,,,5,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SuggesterControllerTest,testPhraseAfter(),,public,false,false,,,,,,,1,,,,,,4,,,,,,,,,,,,,,,,,,,1,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SuggesterControllerTest,testGetSuggestionsSimpleDefs(),,public,false,false,,,,,,,1,,,,,,4,,,,,,,,,,,,,,,,,,,1,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SuggesterControllerTest,testAllowedProjects(),,public,false,false,,,,,,,1,,,,,,5,,,,,,,,,,,,,,,,,,,1,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SuggesterControllerTest,testGetSuggesterConfig(),,public,false,false,,,,,,,1,,,,,,4,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SuggesterControllerTest,configure(),,protected,false,false,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SuggesterControllerTest,testGetSuggestionsMultipleProjects(),,public,false,false,,,,,,,1,,,,,,4,,,,,,,,,,,,,,,,,,,1,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SuggesterControllerTest,testGetSuggestionsSimplePath(),,public,false,false,,,,,,,1,,,,,,4,,,,,,,,,,,,,,,,,,,1,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SuggesterControllerTest,testPhraseBefore(),,public,false,false,,,,,,,1,,,,,,4,,,,,,,,,,,,,,,,,,,1,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SuggesterControllerTest,setUpClass(),,public,true,false,,,,,,,1,,,,,,9,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SuggesterControllerTest,testComplexSuggestions(),,public,false,false,,,,,,,1,,,,,,4,,,,,,,,,,,,,,,,,,,1,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SuggesterControllerTest,,,public,false,false,,,,,,,,,,,6.36942675159236,314,,,,0,36,1,0,0,1,,33,0,58,0,0,0,0,0,20,,38,0,0,,0,13,0,3,0,36,18,,true,38,37,0.973684210526316
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SuggesterControllerTest,testGetSuggestionsMultipleProjects2(),,public,false,false,,,,,,,1,,,,,,5,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SuggesterControllerTest,testRangeQueryLower(),,public,false,false,,,,,,,1,,,,,,4,,,,,,,,,,,,,,,,,,,1,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SuggesterControllerTest,testWildcardQueryEndingWithAsterisk(),,public,false,false,,,,,,,1,,,,,,4,,,,,,,,,,,,,,,,,,,1,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SuggesterControllerTest,testGetSuggestionsSimpleFull(),,public,false,false,,,,,,,1,,,,,,4,,,,,,,,,,,,,,,,,,,1,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SuggesterControllerTest,testDisabledSuggestions(),,public,false,false,,,,,,,1,,,,,,5,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SuggesterControllerTest,before(),,public,false,false,,,,,,,1,,,,,,4,,,,,,,,,,,,,,,,,,,1,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SuggesterControllerTest,testWildcard(),,public,false,false,,,,,,,1,,,,,,4,,,,,,,,,,,,,,,,,,,1,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SuggesterControllerTest,testPhraseMiddle(),,public,false,false,,,,,,,1,,,,,,4,,,,,,,,,,,,,,,,,,,1,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SuggesterControllerTest,testMaxProjects(),,public,false,false,,,,,,,1,,,,,,5,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SuggesterControllerTest,testComplexSuggestions2(),,public,false,false,,,,,,,1,,,,,,4,,,,,,,,,,,,,,,,,,,1,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SuggesterControllerTest,testAllowedFields(),,public,false,false,,,,,,,1,,,,,,5,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SuggesterControllerTest,testGetPopularityDataAll(),,public,false,false,,,,,,,1,,,,,,6,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SuggesterControllerTest,tearDownClass(),,public,true,false,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SuggesterControllerTest,testGetPopularityDataSimple(),,public,false,false,,,,,,,1,,,,,,5,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SuggesterControllerTest,testSloppyPhrase(),,public,false,false,,,,,,,1,,,,,,4,,,,,,,,,,,,,,,,,,,1,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SuggesterControllerTest,testInitPopularTermsFromRawDataInvalidRequest(),,public,false,false,,,,,,,1,,,,,,9,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SuggesterControllerTest,testGetSuggestionsBadRequest(),,public,false,false,,,,,,,1,,,,,,4,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SuggesterControllerTest,testGetSuggestionUnknownField(),,public,false,false,,,,,,,1,,,,,,4,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SuggesterControllerTest,testInitPopularTermsFromQueries(),,public,false,false,,,,,,,1,,,,,,8,,,,,,,,,,,,,,,,,,,1,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SuggesterControllerTest,testGetSuggestionsSimpleRefs(),,public,false,false,,,,,,,1,,,,,,4,,,,,,,,,,,,,,,,,,,1,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SuggesterControllerTest,testGetSuggestionsBadRequest2(),,public,false,false,,,,,,,1,,,,,,4,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SuggesterControllerTest,testGetPopularityDataDifferentField(),,public,false,false,,,,,,,1,,,,,,6,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SuggesterControllerTest,testRangeQueryUpper(),,public,false,false,,,,,,,1,,,,,,4,,,,,,,,,,,,,,,,,,,1,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SuggesterControllerTest,getSuggesterProjectDataSize(),,private,true,false,,,,,,,1,,,,,,8,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SuggesterControllerTest,testRegex(),,public,false,false,,,,,,,1,,,,,,4,,,,,,,,,,,,,,,,,,,1,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,StatsControllerTest,testClean(),,public,false,false,,,,,,,1,,,,,,9,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,StatsControllerTest,testGetClean(),,public,false,false,,,,,,,1,,,,,,5,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,StatsControllerTest,configure(),,protected,false,false,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,StatsControllerTest,,,public,false,false,,,,,,,,,,,0,47,,,,0,8,1,0,0,0,,4,0,7,0,0,0,0,0,0,,5,0,0,,0,0,0,1,0,4,3,,false,5,4,0.8
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,StatsControllerTest,testInvalidReload(),,public,false,false,,,,,,,1,,,,,,5,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,StatsControllerTest,testGet(),,public,false,false,,,,,,,1,,,,,,11,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,RepositoriesControllerTest,testGetRepositoryType(),,public,false,false,,,,,,,1,,,,,,10,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,RepositoriesControllerTest,,,public,false,false,,,,,,,,,,,0,53,,,,0,4,2,0,1,1,,1,0,4,0,0,0,0,0,0,,5,0,0,,0,1,0,2,0,3,7,,false,5,3,0.6
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,RepositoriesControllerTest,getRepoType(String),,private,false,false,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,RepositoriesControllerTest,setUp(),,public,false,false,,,,,,,1,,,,,,9,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,RepositoriesControllerTest,configure(),,protected,false,false,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,RepositoriesControllerTest,tearDown(),,public,false,false,,,,,,,1,,,,,,7,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SystemControllerTest,testIncludeReload(),,public,false,false,,,,,,,1,,,,,,23,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SystemControllerTest,,,public,false,false,,,,,,,,,,,0,59,,,,0,8,1,0,0,0,,2,0,19,0,0,0,2,0,0,,3,0,0,,0,0,0,1,0,2,6,,false,5,4,0.666666666666667
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SystemControllerTest,configure(),,protected,false,false,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SystemControllerTest,testDtagsEftarReload(),,public,false,false,,,,,,,3,,,,,,23,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,ProjectsControllerTest,testGetRepos(),,public,false,false,,,,,,,1,,,,,,14,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,ProjectsControllerTest,testSetGet(),,public,false,false,,,,,,,6,,,,,,26,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,ProjectsControllerTest,configure(),,protected,false,false,,,,,,,1,,,,,,10,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,ProjectsControllerTest,,,public,false,false,,,,,,,,,,,2.9520295202952,271,,,,0,76,0,0,1,1,,8,0,47,0,0,0,0,0,8,,16,0,0,,0,1,0,3,0,10,22,,false,25,25,1
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,ProjectsControllerTest,testAddInherit(),,public,false,false,,,,,,,1,,,,,,11,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,ProjectsControllerTest,setHandleRenamedFilesToFalse(String),,private,false,false,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,ProjectsControllerTest,setUp(),,public,false,false,,,,,,,1,,,,,,11,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,ProjectsControllerTest,markIndexed(String),,private,false,false,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,,configure(),,protected,false,false,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,ProjectsControllerTest,testRepositoryRefresh(),,public,false,false,,,,,,,1,,,,,,12,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,ProjectsControllerTest,testIndexed(),,public,false,false,,,,,,,1,,,,,,25,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,ProjectsControllerTest,testAdd(),,public,false,false,,,,,,,1,,,,,,37,,,,,,,,,,,,,,,,,,,5,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,ProjectsControllerTest,delete(String),,private,false,false,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,ProjectsControllerTest,addProject(String),,private,false,false,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,ProjectsControllerTest,testDelete(),,public,false,false,,,,,,,5,,,,,,51,,,,,,,,,,,,,,,,,,,3,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,ProjectsControllerTest,tearDown(),,public,false,false,,,,,,,1,,,,,,7,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,ProjectsControllerTest,testList(),,public,false,false,,,,,,,1,,,,,,13,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SuggesterControllerProjectsDisabledTest,setUpClass(),,public,true,false,,,,,,,1,,,,,,10,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SuggesterControllerProjectsDisabledTest,before(),,public,false,false,,,,,,,1,,,,,,4,,,,,,,,,,,,,,,,,,,1,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SuggesterControllerProjectsDisabledTest,tearDownClass(),,public,true,false,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SuggesterControllerProjectsDisabledTest,configure(),,protected,false,false,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SuggesterControllerProjectsDisabledTest,,,public,false,false,,,,,,,,,,,3.77358490566038,53,,,,0,1,1,0,0,1,,1,0,7,0,0,0,0,0,2,,6,0,0,,0,1,0,2,0,4,5,,true,6,5,0.833333333333333
/home/mich/Desktop/projects/opengrok/opengrok-web/src/test/java/org/opengrok/web/api/v1/controller,org.opengrok.web.api.v1.controller,SuggesterControllerProjectsDisabledTest,getSuggesterProjectDataSize(),,private,true,false,,,,,,,1,,,,,,8,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
