Project,Package,Class,MethodSignature,OuterClass,AccessModifier,IsStatic,IsFinal,ATFD,CA,CAM,CBO,CBOMZ,CE,CYCLO,DAM,DIT,LCOM,LD,LOC_C,LOC_M,MFA,MOA,MRD,NOAIT_C,NOAM,NOASIT_C,NOAU,NOBU,NOC,NOCT,NODT_C,NODV_C,NOECU_C,NOEET,NOET,NOFS_C,NOIS_C,NOL_C,NOL_M,NOM,NOMM,NOMR_C,NOMR_M,NONT,NOPA,NOPT,NOPV,NORT,NPM,Nono_C,RFC,TFU,WMC,WMCNAMM,WOC
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,ListUtilsTest,"testIndexOf()",,public,false,false,,,,,,,1,,,,,,10,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,ListUtilsTest,"testSubtractNullElement()",,public,false,false,,,,,,,1,,,,,,16,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,ListUtilsTest,"testIntersectNonEmptyWithEmptyList()",,public,false,false,,,,,,,1,,,,,,4,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,ListUtilsTest,"testIntersectListWithSelf()",,public,false,false,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,ListUtilsTest,"",,public,false,false,,,,,,,,,,,0.0,384,,,,0.0,67,0,0,0,1,,22,0,64,0,0,0,1,0,0,,26,0,0,,0,0,0,10,0,26,29,,false,41,41,1.0
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,ListUtilsTest,"testRemoveAll()",,public,false,false,,,,,,,2,,,,,,15,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,,"evaluate(Object)",,public,false,false,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,ListUtilsTest,"testIntersectionOrderInsensitivity()",,public,false,false,,,,,,,1,,,,,,11,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,ListUtilsTest,"testIntersectListWithNoOverlapAndDifferentTypes()",,public,false,false,,,,,,,1,,,,,,5,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,ListUtilsTest,"testRetainAll()",,public,false,false,,,,,,,2,,,,,,17,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
