Project,Package,Class,MethodSignature,OuterClass,AccessModifier,IsStatic,IsFinal,ALU,ATFD,CA,CAM,CBO,CBOMZ,CE,CYCLO,DAM,DIT,LCOM,LD,LOC_C,LOC_M,MFA,MOA,MRD,NOAIT_C,NOAM,NOASIT_C,NOAU,NOBU,NOC,NOCT,NODT_C,NODV_C,NOECU_C,NOEET,NOET,NOFS_C,NOIS_C,NOL_C,NOL_M,NOM,NOMM,NOMR_C,NOMR_M,NONT,NOPA,NOPT,NOPV,NORT,NPM,Nono_C,RFC,WMC,WMCNAMM,WOC
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,GenericWrapperDocumentation,"equals(Object)",,public,false,false,,,,,,,,3,,,,,,10,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Meta,"propertySet(Bean, String, Object, boolean)",GenericWrapperDocumentation,protected,false,false,,,,,,,,2,,,,,,8,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Meta,"metaPropertyMap()",GenericWrapperDocumentation,public,false,false,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Meta,"beanType()",GenericWrapperDocumentation,public,false,false,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,GenericWrapperDocumentation,"clone()",,public,false,false,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,GenericWrapperDocumentation,"metaBean()",,public,false,false,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,LightMutableSimple,"getText()",,public,false,false,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,LightMutableSimple,"getNumber()",,public,false,false,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,LightMutableSimple,"toString()",,public,false,false,,,,,,,,1,,,,,,8,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,LightMutableSimple,"LightMutableSimple(int, String)",,,false,false,,,,,,,,1,,,,,,4,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,LightMutableSimple,"",,public,false,true,false,,,,,,,,,,,0.0,82,,,,0.0,0,4,0,0,0,,0,0,7,0,0,0,0,2,0,,10,2,0,,0,0,0,4,0,10,1,,12,6,0.4
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,LightMutableSimple,"clone()",,public,false,false,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,LightMutableSimple,"hashCode()",,public,false,false,,,,,,,,1,,,,,,6,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,LightMutableSimple,"equals(Object)",,public,false,false,,,,,,,,3,,,,,,10,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,LightMutableSimple,"meta()",,public,true,false,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,LightMutableSimple,"metaBean()",,public,false,false,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,LightMutableSimple,"setText(String)",,public,false,false,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,LightMutableSimple,"setNumber(int)",,public,false,false,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Company,"",,public,false,false,false,,,,,,,,,,,0.0,138,,,,0.0,0,6,0,0,0,,0,0,8,0,0,0,0,3,0,,17,1,0,,0,0,0,3,0,13,5,,23,16,0.5882352941176471
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Company,"meta()",,public,true,false,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Company,"equals(Object)",,public,false,false,,,,,,,,3,,,,,,10,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Meta,"builder()",Company,public,false,false,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Company,"metaBean()",,public,false,false,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Company,"getCompanyName()",,public,false,false,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Company,"companyName()",,public,false,true,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Meta,"Meta()",Company,protected,false,false,,,,,,,,1,,,,,,2,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Company,"setCompanyName(String)",,public,false,false,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Meta,"propertyGet(Bean, String, boolean)",Company,protected,false,false,,,,,,,,2,,,,,,7,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Meta,"metaPropertyGet(String)",Company,protected,false,false,,,,,,,,2,,,,,,7,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Meta,"metaPropertyMap()",Company,public,false,false,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Company,"toString(StringBuilder)",,protected,false,false,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Company,"clone()",,public,false,false,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Company,"hashCode()",,public,false,false,,,,,,,,1,,,,,,5,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Meta,"propertySet(Bean, String, Object, boolean)",Company,protected,false,false,,,,,,,,2,,,,,,8,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Company,"toString()",,public,false,false,,,,,,,,2,,,,,,11,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Meta,"companyName()",Company,public,false,true,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Company,"Company()",,public,false,false,,,,,,,,1,,,,,,2,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Company,"Company(String)",,public,false,false,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Meta,"beanType()",Company,public,false,false,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,GenericAllFinal,"metaGenericAllFinal(Class)",,public,true,false,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Meta,"Meta()",GenericAllFinal,protected,false,false,,,,,,,,1,,,,,,2,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,GenericAllFinal,"",,public,false,false,false,,,,,,,,,,,0.0,178,,,,0.0,0,9,0,0,0,,0,0,10,0,0,0,0,5,0,,21,0,0,,0,0,0,5,0,16,7,,32,23,0.5714285714285714
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,GenericAllFinal,"metaBean()",,public,false,false,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,GenericAllFinal,"getValue()",,public,false,false,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,GenericAllFinal,"equals(Object)",,public,false,false,,,,,,,,3,,,,,,10,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Meta,"name()",GenericAllFinal,public,false,true,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,GenericAllFinal,"toString()",,public,false,false,,,,,,,,2,,,,,,11,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Meta,"metaPropertyMap()",GenericAllFinal,public,false,false,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,GenericAllFinal,"value()",,public,false,true,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Meta,"propertyGet(Bean, String, boolean)",GenericAllFinal,protected,false,false,,,,,,,,3,,,,,,9,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Meta,"builder()",GenericAllFinal,public,false,false,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,GenericAllFinal,"name()",,public,false,true,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,GenericAllFinal,"toString(StringBuilder)",,protected,false,false,,,,,,,,1,,,,,,4,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Meta,"propertySet(Bean, String, Object, boolean)",GenericAllFinal,protected,false,false,,,,,,,,5,,,,,,15,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Meta,"metaPropertyGet(String)",GenericAllFinal,protected,false,false,,,,,,,,3,,,,,,9,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,GenericAllFinal,"hashCode()",,public,false,false,,,,,,,,1,,,,,,6,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,GenericAllFinal,"clone()",,public,false,false,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Meta,"beanType()",GenericAllFinal,public,false,false,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Meta,"value()",GenericAllFinal,public,false,true,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Meta,"validate(Bean)",GenericAllFinal,protected,false,false,,,,,,,,1,,,,,,4,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,GenericAllFinal,"meta()",,public,true,false,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,GenericAllFinal,"getName()",,public,false,false,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,GenericAllFinal,"GenericAllFinal()",,public,false,false,,,,,,,,1,,,,,,4,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,LightEmpty,"equals(Object)",,public,false,false,,,,,,,,3,,,,,,9,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,LightEmpty,"meta()",,public,true,false,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,LightEmpty,"hashCode()",,public,false,false,,,,,,,,1,,,,,,4,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,LightEmpty,"toString()",,public,false,false,,,,,,,,1,,,,,,6,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,LightEmpty,"",,public,false,true,false,,,,,,,,,,,0.0,46,,,,0.0,0,2,0,0,0,,0,0,3,0,0,0,0,2,0,,5,0,0,,0,0,0,1,0,5,1,,7,5,0.6
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,LightEmpty,"metaBean()",,public,false,false,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,LightEmpty,"LightEmpty()",,private,false,false,,,,,,,,1,,,,,,2,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,SubValidateBean,"SubValidateBean()",,public,false,false,,,,,,,,1,,,,,,2,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,SubValidateBean,"setSub(String)",,public,false,false,,,,,,,,1,,,,,,4,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,SubValidateBean,"equals(Object)",,public,false,false,,,,,,,,3,,,,,,10,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,SubValidateBean,"clone()",,public,false,false,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Meta,"builder()",SubValidateBean,public,false,false,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,SubValidateBean,"",,public,false,false,false,,,,,,,,,,,0.0,143,,,,0.0,0,6,0,0,0,,0,0,8,0,0,0,0,3,0,,18,1,0,,0,0,0,3,0,13,5,,24,17,0.6111111111111112
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,SubValidateBean,"meta()",,public,true,false,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Meta,"sub()",SubValidateBean,public,false,true,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Meta,"beanType()",SubValidateBean,public,false,false,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Meta,"propertyGet(Bean, String, boolean)",SubValidateBean,protected,false,false,,,,,,,,2,,,,,,7,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,SubValidateBean,"hashCode()",,public,false,false,,,,,,,,1,,,,,,5,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,SubValidateBean,"toString()",,public,false,false,,,,,,,,2,,,,,,11,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Meta,"Meta()",SubValidateBean,protected,false,false,,,,,,,,1,,,,,,2,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,SubValidateBean,"toString(StringBuilder)",,protected,false,false,,,,,,,,1,,,,,,4,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,SubValidateBean,"metaBean()",,public,false,false,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,SubValidateBean,"sub()",,public,false,true,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Meta,"validate(Bean)",SubValidateBean,protected,false,false,,,,,,,,1,,,,,,4,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Meta,"metaPropertyGet(String)",SubValidateBean,protected,false,false,,,,,,,,2,,,,,,7,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Meta,"metaPropertyMap()",SubValidateBean,public,false,false,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,SubValidateBean,"getSub()",,public,false,false,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Meta,"propertySet(Bean, String, Object, boolean)",SubValidateBean,protected,false,false,,,,,,,,2,,,,,,8,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,DoubleGenericsSimpleSuper,"baseType()",,public,false,true,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Meta,"baseType()",DoubleGenericsSimpleSuper,public,false,true,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Meta,"propertySet(Bean, String, Object, boolean)",DoubleGenericsSimpleSuper,protected,false,false,,,,,,,,4,,,,,,14,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Meta,"metaPropertyGet(String)",DoubleGenericsSimpleSuper,protected,false,false,,,,,,,,4,,,,,,11,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,DoubleGenericsSimpleSuper,"",,public,false,false,false,,,,,,,,,,,0.0,206,,,,0.0,0,12,0,0,0,,0,0,12,0,0,0,0,3,0,,26,3,0,,0,0,0,7,0,22,5,,38,23,0.4230769230769231
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Meta,"beanType()",DoubleGenericsSimpleSuper,public,false,false,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,DoubleGenericsSimpleSuper,"toString()",,public,false,false,,,,,,,,2,,,,,,11,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,DoubleGenericsSimpleSuper,"setBaseU(U)",,public,false,false,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,DoubleGenericsSimpleSuper,"getBaseT()",,public,false,false,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,DoubleGenericsSimpleSuper,"baseU()",,public,false,true,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Meta,"propertyGet(Bean, String, boolean)",DoubleGenericsSimpleSuper,protected,false,false,,,,,,,,4,,,,,,11,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,DoubleGenericsSimpleSuper,"DoubleGenericsSimpleSuper()",,public,false,false,,,,,,,,1,,,,,,2,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,Meta,"baseT()",DoubleGenericsSimpleSuper,public,false,true,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,DoubleGenericsSimpleSuper,"toString(StringBuilder)",,protected,false,false,,,,,,,,1,,,,,,5,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,DoubleGenericsSimpleSuper,"setBaseType(String)",,public,false,false,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
/home/mich/Desktop/projects/joda-beans/src/test/java/org/joda/beans/sample,org.joda.beans.sample,DoubleGenericsSimpleSuper,"clone()",,public,false,false,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,
