Project,Class,MutationScore
checkstyle,MissingCtorCheckTest,0.0
checkstyle,DescendantTokenCheckTest,0.0
checkstyle,CheckUtilTest,0.0
checkstyle,FileImportControlTest,0.0
checkstyle,DefaultLoggerTest,0.0
checkstyle,InterfaceMemberImpliedModifierCheckTest,0.0
checkstyle,UnnecessaryParenthesesCheckTest,0.0
checkstyle,MissingSwitchDefaultCheckTest,0.0
checkstyle,MultipleVariableDeclarationsCheckTest,0.0
checkstyle,OneStatementPerLineCheckTest,0.0
checkstyle,EmptyBlockCheckTest,0.0
checkstyle,JavadocUtilTest,0.0
checkstyle,MethodLengthCheckTest,0.0
checkstyle,IllegalInstantiationCheckTest,0.0
checkstyle,FileLengthCheckTest,0.0
checkstyle,DefinitionsTest,0.0
checkstyle,AnnotationUtilTest,0.0
checkstyle,CheckstyleAntTaskTest,0.0
checkstyle,JavaParserTest,0.0
checkstyle,CommentTest,0.0
checkstyle,ArrayTypeStyleCheckTest,0.0
checkstyle,FileSetCheckTest,0.0
checkstyle,LeftCurlyCheckTest,0.0
checkstyle,ElementNodeTest,0.0
checkstyle,JavadocVariableCheckTest,0.0
checkstyle,NewlineAtEndOfFileCheckTest,0.0
checkstyle,FilterSetTest,0.0
checkstyle,EmptyCatchBlockCheckTest,0.0
checkstyle,StringLiteralEqualityCheckTest,0.0
checkstyle,MutableExceptionCheckTest,0.0
checkstyle,JavadocTypeCheckTest,0.0
checkstyle,ExecutableStatementCountCheckTest,0.0
checkstyle,SeverityMatchFilterTest,0.0
checkstyle,IllegalThrowsCheckTest,0.0
checkstyle,DesignForExtensionCheckTest,0.0
checkstyle,SuppressionsLoaderTest,0.0
checkstyle,WhitespaceAroundCheckTest,0.0
checkstyle,AuditEventDefaultFormatterTest,0.0
checkstyle,MemberNameCheckTest,0.0
checkstyle,StaticVariableNameCheckTest,0.0
checkstyle,NPathComplexityCheckTest,0.0
checkstyle,IllegalTokenTextCheckTest,0.0
checkstyle,ArrayTrailingCommaCheckTest,0.0
checkstyle,RegexpSinglelineCheckTest,0.0
checkstyle,IllegalTypeCheckTest,0.0
checkstyle,ImportControlLoaderTest,0.0
checkstyle,BeforeExecutionFileFilterSetTest,0.0
checkstyle,FallThroughCheckTest,0.0
checkstyle,RequireThisCheckTest,0.0
checkstyle,BeforeExecutionExclusionFileFilterTest,0.0
checkstyle,LineLengthCheckTest,0.0
checkstyle,SuppressWithNearbyCommentFilterTest,0.0
checkstyle,OuterTypeFilenameCheckTest,0.0
checkstyle,NonEmptyAtclauseDescriptionCheckTest,0.0
checkstyle,LocalVariableNameCheckTest,0.0
checkstyle,XmlLoaderTest,0.0
checkstyle,InnerTypeLastCheckTest,0.0
checkstyle,RightCurlyCheckTest,0.0
checkstyle,EmptyForIteratorPadCheckTest,0.0
checkstyle,ImportOrderCheckTest,0.0
checkstyle,SuppressionCommentFilterTest,0.0
checkstyle,CustomImportOrderCheckTest,0.0
checkstyle,BlockCommentPositionTest,0.0
checkstyle,ClassFanOutComplexityCheckTest,0.0
checkstyle,SuppressWarningsHolderTest,0.0
checkstyle,NeedBracesCheckTest,0.0
checkstyle,OneTopLevelClassCheckTest,0.0
checkstyle,ModifierOrderCheckTest,0.0
checkstyle,AvoidEscapedUnicodeCharactersCheckTest,0.0
checkstyle,AnnotationLocationCheckTest,0.0
checkstyle,XpathFilterElementTest,0.0
checkstyle,ParenPadCheckTest,0.0
checkstyle,CovariantEqualsCheckTest,0.0
checkstyle,ImportControlCheckTest,0.0
checkstyle,OverloadMethodsDeclarationOrderCheckTest,0.0
checkstyle,ModifiedControlVariableCheckTest,0.0
checkstyle,ConstantNameCheckTest,0.0
checkstyle,MissingJavadocPackageCheckTest,0.0
checkstyle,WriteTagCheckTest,0.0
checkstyle,FullIdentTest,0.0
checkstyle,MethodTypeParameterNameCheckTest,0.0
checkstyle,IndentationCheckTest,0.0
checkstyle,NestedTryDepthCheckTest,0.0
checkstyle,NoEnumTrailingCommaCheckTest,0.0
checkstyle,DefaultComesLastCheckTest,0.0
checkstyle,FinalLocalVariableCheckTest,0.0
checkstyle,TypecastParenPadCheckTest,0.0
checkstyle,UnnecessarySemicolonAfterOuterTypeDeclarationCheckTest,0.0
checkstyle,PackageNameCheckTest,0.0
checkstyle,AvoidDoubleBraceInitializationCheckTest,0.0
checkstyle,PackageDeclarationCheckTest,0.0
checkstyle,TokenTypesTest,0.0
checkstyle,NoWhitespaceBeforeCheckTest,0.0
checkstyle,VariableDeclarationUsageDistanceCheckTest,0.0
checkstyle,EmptyForInitializerPadCheckTest,0.0
checkstyle,UpperEllCheckTest,0.0
checkstyle,AvoidStarImportCheckTest,0.0
checkstyle,SingleLineJavadocCheckTest,0.0
checkstyle,DefaultConfigurationTest,0.0
checkstyle,ClassTypeParameterNameCheckTest,0.0
checkstyle,AvoidNoArgumentSuperConstructorCallCheckTest,0.0
checkstyle,AbstractCheckTest,0.0
checkstyle,VisibilityModifierCheckTest,0.0
checkstyle,ClassMemberImpliedModifierCheckTest,0.0
checkstyle,GenericWhitespaceCheckTest,0.0
checkstyle,IllegalCatchCheckTest,0.0
checkstyle,RegexpHeaderCheckTest,0.0
checkstyle,MagicNumberCheckTest,0.0
checkstyle,RegexpSinglelineJavaCheckTest,0.0
checkstyle,LineSetTest,0.0
checkstyle,AvoidNestedBlocksCheckTest,0.0
checkstyle,OuterTypeNumberCheckTest,0.0
checkstyle,FinalParametersCheckTest,0.0
checkstyle,UnnecessarySemicolonInTryWithResourcesCheckTest,0.0
checkstyle,EqualsAvoidNullCheckTest,0.0
checkstyle,TypeNameCheckTest,0.0
checkstyle,RootNodeTest,0.0
checkstyle,ParameterAssignmentCheckTest,0.0
checkstyle,TodoCommentCheckTest,0.0
checkstyle,NoArrayTrailingCommaCheckTest,0.0
checkstyle,MethodParamPadCheckTest,0.0
checkstyle,SuppressionXpathFilterTest,0.0
checkstyle,ScopeTest,0.0
checkstyle,XpathFileGeneratorAuditListenerTest,0.0
checkstyle,AbstractViolationReporterTest,0.0
checkstyle,FileTabCharacterCheckTest,0.0
checkstyle,AbstractJavadocCheckTest,0.0
checkstyle,NestedForDepthCheckTest,0.0
checkstyle,MissingJavadocMethodCheckTest,0.0
checkstyle,UnnecessarySemicolonAfterTypeMemberDeclarationCheckTest,0.0
checkstyle,CyclomaticComplexityCheckTest,0.0
checkstyle,InterfaceIsTypeCheckTest,0.0
checkstyle,ClassImportRuleTest,0.0
checkstyle,SuppressFilterElementTest,0.0
checkstyle,DeclarationOrderCheckTest,0.0
checkstyle,JavadocPackageCheckTest,0.0
checkstyle,EmptyStatementCheckTest,0.0
checkstyle,SummaryJavadocCheckTest,0.0
checkstyle,FilterUtilTest,0.0
checkstyle,SuppressionsStringPrinterTest,0.0
checkstyle,InterfaceTypeParameterNameCheckTest,0.0
checkstyle,XpathFileGeneratorAstFilterTest,0.0
checkstyle,MissingDeprecatedCheckTest,0.0
checkstyle,AnnotationOnSameLineCheckTest,0.0
checkstyle,AccessResultTest,0.0
checkstyle,SuppressWarningsCheckTest,0.0
checkstyle,MethodNameCheckTest,0.0
checkstyle,HeaderCheckTest,0.0
checkstyle,SuppressionXpathSingleFilterTest,0.0
checkstyle,PropertiesExpanderTest,0.0
checkstyle,JavadocStyleCheckTest,0.0
checkstyle,MethodCountCheckTest,0.0
checkstyle,ThrowsCountCheckTest,0.0
checkstyle,BlockTagUtilTest,0.0
checkstyle,TrailingCommentCheckTest,0.0
checkstyle,XpathQueryGeneratorTest,0.0
checkstyle,AbstractClassNameCheckTest,0.0
checkstyle,AuditEventTest,0.0
checkstyle,ModuleReflectionUtilTest,0.0
checkstyle,TokenUtilTest,0.0
checkstyle,SuppressionSingleFilterTest,0.0
checkstyle,SingleSpaceSeparatorCheckTest,0.0
checkstyle,JavadocContentLocationCheckTest,0.0
checkstyle,RegexpMultilineCheckTest,0.0
checkstyle,CsvFilterElementTest,0.0
checkstyle,AbbreviationAsWordInNameCheckTest,0.0
checkstyle,SuppressionFilterTest,0.0
checkstyle,ParameterNameCheckTest,0.0
checkstyle,SuppressWithPlainTextCommentFilterTest,0.0
checkstyle,SuperFinalizeCheckTest,0.0
checkstyle,EmptyLineSeparatorCheckTest,0.0
checkstyle,NoLineWrapCheckTest,0.0
checkstyle,JavadocTagContinuationIndentationCheckTest,0.0
checkstyle,EqualsHashCodeCheckTest,0.0
checkstyle,CheckUtil,0.0
checkstyle,InnerAssignmentCheckTest,0.0
checkstyle,RegexpCheckTest,0.0
checkstyle,AvoidStaticImportCheckTest,0.0
checkstyle,LambdaParameterNameCheckTest,0.0
checkstyle,JavadocParagraphCheckTest,0.0
checkstyle,ScopeUtilTest,0.0
checkstyle,XpathUtil,0.0
checkstyle,ExplicitInitializationCheckTest,0.0
checkstyle,LocalFinalVariableNameCheckTest,0.0
checkstyle,JavadocTokenTypesTest,0.0
checkstyle,CodeSelectorPresentationTest,0.0
checkstyle,SeverityLevelTest,0.0
checkstyle,SeparatorWrapCheckTest,0.0
checkstyle,PackageAnnotationCheckTest,0.0
checkstyle,MultipleStringLiteralsCheckTest,0.0
checkstyle,AvoidInlineConditionalsCheckTest,0.0
checkstyle,MissingJavadocTypeCheckTest,0.0
checkstyle,BooleanExpressionComplexityCheckTest,0.0
checkstyle,MainFrameModelTest,0.0
checkstyle,ReturnCountCheckTest,0.0
checkstyle,IntRangeFilterElementTest,0.0
checkstyle,RedundantModifierCheckTest,0.0
checkstyle,MissingOverrideCheckTest,0.0
checkstyle,AtclauseOrderCheckTest,0.0
checkstyle,AstTreeStringPrinterTest,0.0
checkstyle,IntMatchFilterElementTest,0.0
checkstyle,UncommentedMainCheckTest,0.0
checkstyle,NestedIfDepthCheckTest,0.0
checkstyle,LineColumnTest,0.0
checkstyle,PkgImportRuleTest,0.0
checkstyle,XpathUtilTest,0.0
checkstyle,FinalClassCheckTest,0.0
checkstyle,JavaNCSSCheckTest,0.0
checkstyle,ThreadModeSettingsTest,0.0
commons-beanutils,DefaultIntrospectionContextTestCase,1.0
commons-beanutils,LongLocaleConverterTestCase,0.6363636363636364
commons-beanutils,LocaleConvertUtilsTestCase,0.23943661971830985
commons-beanutils,FloatConverterTestCase,0.5
commons-beanutils,IntegerLocaleConverterTestCase,0.4444444444444444
commons-beanutils,SqlDateConverterTestCase,1.0
commons-beanutils,StringArrayConverterTestCase,0.3018867924528302
commons-beanutils,BigDecimalConverterTestCase,0.5
commons-beanutils,BeanComparatorTestCase,0.23157894736842105
commons-beanutils,ClassConverterTestCase,0.59375
commons-beanutils,SqlTimeConverterTestCase,0.8666666666666667
commons-beanutils,LazyDynaListTestCase,0.5341463414634147
commons-beanutils,ConvertUtilsTestCase,0.48854961832061067
commons-beanutils,FloatLocaleConverterTestCase,0.6511627906976745
commons-beanutils,PropertyUtilsTestCase,0.8508771929824561
commons-beanutils,ByteLocaleConverterTestCase,0.4444444444444444
commons-beanutils,BooleanArrayConverterTestCase,0.6721311475409836
commons-beanutils,DoubleConverterTestCase,0.5
commons-beanutils,DynaPropertyTestCase,0.12452830188679245
commons-beanutils,BaseLocaleConverterTestCase,0.0
commons-beanutils,DoubleLocaleConverterTestCase,0.3157894736842105
commons-beanutils,BeanPropertyValueChangeClosureTestCase,0.3409090909090909
commons-beanutils,StringConverterTestCase,0.125
commons-beanutils,BeanUtilsTestCase,0.5375
commons-beanutils,ShortConverterTestCase,0.5
commons-beanutils,BeanPropertyValueEqualsPredicateTestCase,0.5538461538461539
commons-beanutils,LocaleBeanUtilsTestCase,0.017699115044247787
commons-beanutils,BigDecimalLocaleConverterTestCase,0.41379310344827586
commons-beanutils,BasicDynaBeanTestCase,0.2873303167420814
commons-beanutils,CharacterConverterTestCase,0.7333333333333333
commons-beanutils,DateConverterTestCase,1.0
commons-beanutils,FluentPropertyBeanIntrospectorTestCase,0.7708333333333334
commons-beanutils,SqlTimestampConverterTestCase,0.6470588235294118
commons-beanutils,DefaultResolverTestCase,0.8220338983050848
commons-beanutils,ConstructorUtilsTestCase,0.8053691275167785
commons-beanutils,DateLocaleConverterTestCase,0.41916167664670656
commons-beanutils,ByteConverterTestCase,0.5
commons-beanutils,LazyDynaClassTestCase,0.794392523364486
commons-beanutils,MethodUtilsTestCase,0.4722222222222222
commons-beanutils,BeanIntrospectionDataTestCase,0.9069767441860465
commons-beanutils,BeanToPropertyValueTransformerTestCase,0.40384615384615385
commons-beanutils,WrapDynaBeanTestCase,0.33658536585365856
commons-beanutils,URLConverterTestCase,0.7692307692307693
commons-beanutils,BeanMapTestCase,0.0
commons-beanutils,BigIntegerConverterTestCase,0.5
commons-beanutils,LazyDynaMapTestCase,0.6266666666666667
commons-beanutils,BigIntegerLocaleConverterTestCase,0.3888888888888889
commons-beanutils,CalendarConverterTestCase,1.0
commons-beanutils,ShortLocaleConverterTestCase,0.45714285714285713
commons-beanutils,FileConverterTestCase,0.7692307692307693
commons-beanutils,SuppressPropertiesBeanIntrospectorTestCase,1.0
commons-beanutils,IntegerConverterTestCase,0.5
commons-beanutils,BooleanConverterTestCase,0.5826086956521739
commons-beanutils,ArrayConverterTestCase,0.6280701754385964
commons-beanutils,LongConverterTestCase,0.5
commons-beanutils,DynaBeanMapDecoratorTestCase,1.0
commons-beanutils,LazyDynaBeanTestCase,0.38819095477386933
commons-beanutils,BeanPredicateTestCase,0.4444444444444444
